city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,unique_name,dashboard validation,Note
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Saturday,morning_peak,43.5,70.5,-2.75,1350,220,133,338.5,54,32.5,-27,1.620689655,yes,Shamirpet_Saturday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Sunday,afternoon,41,114,-8.5,2756,284,151,532,55,28,-73,2.780487805,yes,Shamirpet_Sunday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Sunday,evening_peak,50,60,-1,2418,307,104,441,62,21,-10,1.2,yes,Shamirpet_Sunday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Sunday,morning_peak,36,70,-4,1563,191,108,398.5,49.5,27.5,-34,1.944444444,yes,Shamirpet_Sunday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Thursday,afternoon,32,60,-3.5,2635,312,130,512,53,27,-28,1.875,yes,Shamirpet_Thursday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Thursday,evening_peak,37,40,-0.5,2525,341,105,588,73,23,-3,1.081081081,yes,Shamirpet_Thursday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Thursday,morning_peak,47,47.5,0,3279,279,108,847,68.5,28,-0.5,1.010638298,yes,Shamirpet_Thursday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Tuesday,afternoon,41,65,-2,2400,311,127,427,57,24,-24,1.585365854,yes,Shamirpet_Tuesday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Tuesday,evening_peak,50,54,-1,2450,329,114,520,61,24,-4,1.08,yes,Shamirpet_Tuesday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Tuesday,morning_peak,62,52,1.25,2237,328,144,546,77,36,10,0.838709677,no,Shamirpet_Tuesday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Wednesday,afternoon,36,57,-2,3036,282,110,607,56,21,-21,1.583333333,yes,Shamirpet_Wednesday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Wednesday,evening_peak,50,40,1,2758,347,95,648,66,20,10,0.8,no,Shamirpet_Wednesday,,
Hyderabad,Shamirpet,574013f14fdf4798208bba26,Wednesday,morning_peak,51,67,-1.25,1910,267,116,479,68.5,29.5,-16,1.31372549,yes,Shamirpet_Wednesday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Friday,afternoon,0,1,0,75,19,6,15,3,1,-1,inf,yes,Shamirpet 2 - Keesara_Friday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Monday,afternoon,3,8,0,322,47,18,53,8,3,-5,2.666666667,yes,Shamirpet 2 - Keesara_Monday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Monday,evening_peak,1,2,0,116,23,12,10,5,2,-1,2,yes,Shamirpet 2 - Keesara_Monday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Monday,morning_peak,0.5,1,0,117,25,10,28,6.5,2.5,-0.5,2,yes,Shamirpet 2 - Keesara_Monday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Saturday,afternoon,0,2,-1,121,18,4,28,3,1,-2,inf,yes,Shamirpet 2 - Keesara_Saturday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Saturday,evening_peak,1,2,0,132,30,4,30,3,1,-1,2,yes,Shamirpet 2 - Keesara_Saturday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Sunday,afternoon,3,3,0,154,28,6,34,6,1,0,1,no,Shamirpet 2 - Keesara_Sunday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Sunday,evening_peak,1,3,0,265,37,9,55,7,1,-2,3,yes,Shamirpet 2 - Keesara_Sunday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Thursday,afternoon,4,9,-2,423,88,64,82,18,17,-5,2.25,yes,Shamirpet 2 - Keesara_Thursday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Thursday,evening_peak,0,1,0,79,19,2,14,5,0,-1,inf,yes,Shamirpet 2 - Keesara_Thursday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Thursday,morning_peak,1,1,0,101,13,10,35,4,4,0,1,no,Shamirpet 2 - Keesara_Thursday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Tuesday,afternoon,4,5,0,263,52,30,52,8,4,-1,1.25,yes,Shamirpet 2 - Keesara_Tuesday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Tuesday,evening_peak,2,3,0,157,38,12,29,6,2,-1,1.5,yes,Shamirpet 2 - Keesara_Tuesday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Tuesday,morning_peak,2.5,1,0,125,31,11,30.5,8.5,2,1.5,0.4,no,Shamirpet 2 - Keesara_Tuesday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Wednesday,afternoon,0,1,0,98,20,4,16,4,1,-1,inf,yes,Shamirpet 2 - Keesara_Wednesday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Wednesday,evening_peak,1,1,0,151,28,2,35,4,0,0,1,no,Shamirpet 2 - Keesara_Wednesday,,
Hyderabad,Shamirpet 2 - Keesara,574013f14fdf4798208bba26,Wednesday,morning_peak,0.5,2,0,53,16,5,15,4.5,1,-1.5,4,yes,Shamirpet 2 - Keesara_Wednesday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Friday,afternoon,486,935,-56,16455,2535,1821,3117,500,381,-449,1.923868313,yes,Shamshabad_Friday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Friday,evening_peak,493,840,-39.5,18914,2460,1642,4056,495,342,-347,1.703853955,yes,Shamshabad_Friday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Friday,morning_peak,534.5,701.5,-20,11537,2217,1573,3107,549.5,400.5,-167,1.312441534,yes,Shamshabad_Friday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Monday,afternoon,566,889,-36.5,21024,2913,2055,4232,574,405,-323,1.570671378,yes,Shamshabad_Monday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Monday,evening_peak,554,826,-32.5,20856,2775,1838,4252,569,390,-272,1.490974729,yes,Shamshabad_Monday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Monday,morning_peak,604.5,664,-9.75,13889,2598,1777,3514,633,447.5,-59.5,1.098428453,yes,Shamshabad_Monday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Saturday,afternoon,551,1273,-88,20880,2749,1962,4209,545,385,-722,2.310344828,yes,Shamshabad_Saturday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Saturday,evening_peak,584,1040,-56,21318,2909,2006,4592,599,419,-456,1.780821918,yes,Shamshabad_Saturday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Saturday,morning_peak,544,921.5,-45.25,11180,2200,1682,2797.5,563.5,428,-377.5,1.693933824,yes,Shamshabad_Saturday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Sunday,afternoon,503,841,-40,22052,2625,1787,4430,525,361,-338,1.671968191,yes,Shamshabad_Sunday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Sunday,evening_peak,540,723,-18.5,23986,2766,1650,4747,539,338,-183,1.338888889,yes,Shamshabad_Sunday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Sunday,morning_peak,396.5,644,-30.75,10584,1726,1228,2638,456.5,326.5,-247.5,1.624211854,yes,Shamshabad_Sunday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Thursday,afternoon,468,614,-17.5,20549,2378,1401,4024,487,271,-146,1.311965812,yes,Shamshabad_Thursday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Thursday,evening_peak,520,538,4.5,24768,3077,1292,5389,607,249,-18,1.034615385,yes,Shamshabad_Thursday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Thursday,morning_peak,610,573,3.5,18956,2749,1290,4693,686.5,315.5,37,0.939344262,no,Shamshabad_Thursday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Tuesday,afternoon,487,644,-18.5,23484,2615,1500,4812,484,284,-157,1.32238193,yes,Shamshabad_Tuesday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Tuesday,evening_peak,514,696,-24.5,20797,2721,1525,3859,524,309,-182,1.354085603,yes,Shamshabad_Tuesday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Tuesday,morning_peak,630.5,608,5.75,18291,2888,1448,4298,695,366.5,22.5,0.964314036,no,Shamshabad_Tuesday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Wednesday,afternoon,509,729,-26,21208,2695,1621,4143,542,350,-220,1.432220039,yes,Shamshabad_Wednesday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Wednesday,evening_peak,530,566,-2.5,21461,2787,1357,4408,586,276,-36,1.067924528,yes,Shamshabad_Wednesday,,
Hyderabad,Shamshabad,574013f14fdf4798208bba26,Wednesday,morning_peak,628.5,677,-8.25,13828,2748,1804,3438,673,440,-48.5,1.07716786,yes,Shamshabad_Wednesday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Friday,afternoon,94,224,-16.5,4948,592,274,1002,127,55,-130,2.382978723,yes,Shamshabad 2 - Airport_Friday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Friday,evening_peak,91,148,-7.5,5070,622,236,1131,124,46,-57,1.626373626,yes,Shamshabad 2 - Airport_Friday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Friday,morning_peak,100,113,-1.5,3483,521,265,913,131,67.5,-13,1.13,yes,Shamshabad 2 - Airport_Friday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Monday,afternoon,93,194,-10,5791,669,322,1124,134,63,-101,2.086021505,yes,Shamshabad 2 - Airport_Monday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Monday,evening_peak,87,168,-9.5,5231,624,256,1086,123,48,-81,1.931034483,yes,Shamshabad 2 - Airport_Monday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Monday,morning_peak,140.5,165.5,-3,4262,715,398,1058.5,184.5,100,-25,1.177935943,yes,Shamshabad 2 - Airport_Monday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Saturday,afternoon,101,329,-29,5427,612,290,1059,126,59,-228,3.257425743,yes,Shamshabad 2 - Airport_Saturday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Saturday,evening_peak,102,209,-10.5,5428,647,280,1121,139,63,-107,2.049019608,yes,Shamshabad 2 - Airport_Saturday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Saturday,morning_peak,110,166.5,-6.25,3632,510,255,905.5,131.5,62.5,-56.5,1.513636364,yes,Shamshabad 2 - Airport_Saturday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Sunday,afternoon,97,267,-21,6225,575,280,1202,117,55,-170,2.75257732,yes,Shamshabad 2 - Airport_Sunday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Sunday,evening_peak,91,170,-9.5,6817,646,237,1336,129,51,-79,1.868131868,yes,Shamshabad 2 - Airport_Sunday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Sunday,morning_peak,102.5,147,-5,3589,465,232,943,125.5,60.5,-44.5,1.434146341,yes,Shamshabad 2 - Airport_Sunday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Thursday,afternoon,82,148,-9,5636,485,215,1157,91,44,-66,1.804878049,yes,Shamshabad 2 - Airport_Thursday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Thursday,evening_peak,64,102,-3,5635,533,137,1263,107,30,-38,1.59375,yes,Shamshabad 2 - Airport_Thursday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Thursday,morning_peak,105.5,139.5,-3.25,4684,598,248,1169,149.5,59,-34,1.322274882,yes,Shamshabad 2 - Airport_Thursday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Tuesday,afternoon,96,175,-9,6540,659,279,1293,136,54,-79,1.822916667,yes,Shamshabad 2 - Airport_Tuesday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Tuesday,evening_peak,81,162,-7,4789,539,198,948,104,45,-81,2,yes,Shamshabad 2 - Airport_Tuesday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Tuesday,morning_peak,128,142,0,4658,696,326,1198.5,168.5,85.5,-14,1.109375,yes,Shamshabad 2 - Airport_Tuesday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Wednesday,afternoon,94,197,-14,5570,602,243,1096,109,46,-103,2.095744681,yes,Shamshabad 2 - Airport_Wednesday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Wednesday,evening_peak,76,119,-4.5,5337,554,170,1026,105,37,-43,1.565789474,yes,Shamshabad 2 - Airport_Wednesday,,
Hyderabad,Shamshabad 2 - Airport,574013f14fdf4798208bba26,Wednesday,morning_peak,110.5,143,-4.5,3552,570,293,892.5,136.5,75,-32.5,1.294117647,yes,Shamshabad 2 - Airport_Wednesday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Friday,evening_peak,1,0,0,50,11,2,22,4,1,1,0,no,Shamshabad 3_Friday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Friday,morning_peak,1,0,0,47,15,6,15,6,2,1,0,no,Shamshabad 3_Friday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Monday,evening_peak,1,0,0,115,32,12,12,5,1,1,0,no,Shamshabad 3_Monday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Monday,morning_peak,1,0,0.5,55,13,6,8,2,1,1,0,no,Shamshabad 3_Monday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Saturday,morning_peak,0.5,0,0.25,22,4,1,11,2,0.5,0.5,0,no,Shamshabad 3_Saturday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Sunday,afternoon,3,0,0,36,16,5,14,5,2,3,0,no,Shamshabad 3_Sunday,,
Hyderabad,Shamshabad 3,574013f14fdf4798208bba26,Sunday,morning_peak,1,0,0,77,11,5,13,3,1,1,0,no,Shamshabad 3_Sunday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Friday,afternoon,8,3,0,389,64,22,79,12,4,5,0.375,no,Shamshabad 4_Friday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Friday,evening_peak,7,5,0,341,61,31,64,11,5,2,0.714285714,no,Shamshabad 4_Friday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Friday,morning_peak,6,4,0,232,45,28,50.5,11.5,7,2,0.666666667,no,Shamshabad 4_Friday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Monday,afternoon,8,3,1,491,73,44,101,15,8,5,0.375,no,Shamshabad 4_Monday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Monday,evening_peak,6,5,0,377,76,35,81,17,6,1,0.833333333,no,Shamshabad 4_Monday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Monday,morning_peak,11.5,3,0.5,325,70,45,81.5,18,10,8.5,0.260869565,no,Shamshabad 4_Monday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Saturday,afternoon,8,5,0,356,68,40,74,14,7,3,0.625,no,Shamshabad 4_Saturday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Saturday,evening_peak,6,2,1,324,59,35,64,10,4,4,0.333333333,no,Shamshabad 4_Saturday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Saturday,morning_peak,5.5,3.5,0,175,30,19,46.5,7.5,5,2,0.636363636,no,Shamshabad 4_Saturday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Sunday,afternoon,5,3,0.5,509,71,29,86,12,7,2,0.6,no,Shamshabad 4_Sunday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Sunday,evening_peak,6,5,0,552,82,24,132,14,6,1,0.833333333,no,Shamshabad 4_Sunday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Sunday,morning_peak,4.5,3,0.25,244,38,20,61.5,10.5,5.5,1.5,0.666666667,no,Shamshabad 4_Sunday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Thursday,afternoon,12,5,1,519,100,49,107,20,11,7,0.416666667,no,Shamshabad 4_Thursday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Thursday,evening_peak,8,5,0,549,67,18,122,12,5,3,0.625,no,Shamshabad 4_Thursday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Thursday,morning_peak,12,6,0.75,402,72,27,102,18,7,6,0.5,no,Shamshabad 4_Thursday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Tuesday,afternoon,15,6,0,609,105,52,118,18,9,9,0.4,no,Shamshabad 4_Tuesday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Tuesday,evening_peak,7,4,0,389,68,25,82,13,5,3,0.571428571,no,Shamshabad 4_Tuesday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Tuesday,morning_peak,13.5,5,0.75,418,72,30,103,18,7.5,8.5,0.37037037,no,Shamshabad 4_Tuesday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Wednesday,afternoon,8,4,1,391,64,17,75,11,3,4,0.5,no,Shamshabad 4_Wednesday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Wednesday,evening_peak,5,2,0,354,72,18,71,15,4,3,0.4,no,Shamshabad 4_Wednesday,,
Hyderabad,Shamshabad 4,574013f14fdf4798208bba26,Wednesday,morning_peak,8,4.5,0,236,53,33,58,12,7.5,3.5,0.5625,no,Shamshabad 4_Wednesday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Friday,afternoon,57,51,1,1370,297,228,286,64,47,6,0.894736842,no,Sitafalmandi_Friday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Friday,evening_peak,44,63,1,1418,253,187,293,45,35,-19,1.431818182,yes,Sitafalmandi_Friday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Friday,morning_peak,88.5,47,5,1934,360,242,433,89.5,60.5,41.5,0.531073446,no,Sitafalmandi_Friday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Monday,afternoon,66,43,3,2041,359,258,422,72,49,23,0.651515152,no,Sitafalmandi_Monday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Monday,evening_peak,58,56,0.5,2054,304,220,418,61,45,2,0.965517241,no,Sitafalmandi_Monday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Monday,morning_peak,114.5,44.5,10,2208,498,297,551,126,71.5,70,0.388646288,no,Sitafalmandi_Monday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Saturday,afternoon,60,104,-4,1890,301,235,345,60,45,-44,1.733333333,yes,Sitafalmandi_Saturday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Saturday,evening_peak,52,55,0,1967,314,232,393,62,49,-3,1.057692308,yes,Sitafalmandi_Saturday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Saturday,morning_peak,89.5,61,4.25,1439,368,297,372.5,91.5,72.5,28.5,0.681564246,no,Sitafalmandi_Saturday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Sunday,afternoon,65,52,1,2785,305,216,526,59,42,13,0.8,no,Sitafalmandi_Sunday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Sunday,evening_peak,61,42,2,2441,321,191,487,61,37,19,0.68852459,no,Sitafalmandi_Sunday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Sunday,morning_peak,58,47.5,1.25,1650,240,186,410.5,55,43.5,10.5,0.818965517,no,Sitafalmandi_Sunday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Thursday,afternoon,48,37,2,2046,244,127,427,46,24,11,0.770833333,no,Sitafalmandi_Thursday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Thursday,evening_peak,43,47,0.5,2396,268,106,579,51,22,-4,1.093023256,yes,Sitafalmandi_Thursday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Thursday,morning_peak,108,44.5,9,4492,486,195,1205,127,50,63.5,0.412037037,no,Sitafalmandi_Thursday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Tuesday,afternoon,62,35,4.5,2299,337,196,476,69,42,27,0.564516129,no,Sitafalmandi_Tuesday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Tuesday,evening_peak,69,57,1.5,2148,395,179,370,79,33,12,0.826086957,no,Sitafalmandi_Tuesday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Tuesday,morning_peak,148,44.5,14,3784,735,240,1015.5,196.5,60,103.5,0.300675676,no,Sitafalmandi_Tuesday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Wednesday,afternoon,61,35,3,2783,339,178,534,65,36,26,0.573770492,no,Sitafalmandi_Wednesday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Wednesday,evening_peak,61,41,3,2448,355,162,514,71,31,20,0.672131148,no,Sitafalmandi_Wednesday,,
Hyderabad,Sitafalmandi,574013f14fdf4798208bba26,Wednesday,morning_peak,114.5,50.5,7.25,2378,499,266,590,134,64,64,0.441048035,no,Sitafalmandi_Wednesday,,
Hyderabad,Sitafalmandi,5d4416bc639d28229edd23a3,Saturday,evening_peak,0,0.5,0,274,44,32,137,22,16,-0.5,inf,yes,Sitafalmandi_Saturday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Friday,afternoon,144,102,6.5,3291,759,580,623,157,114,42,0.708333333,no,Sri Nagar Colony_Friday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Friday,evening_peak,159,97,8.5,4364,957,660,975,200,149,62,0.610062893,no,Sri Nagar Colony_Friday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Friday,morning_peak,214.5,102.5,14.25,3491,835,633,760.5,206.5,159,112,0.477855478,no,Sri Nagar Colony_Friday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Monday,afternoon,142,88,5.5,3491,814,640,700,168,132,54,0.61971831,no,Sri Nagar Colony_Monday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Monday,evening_peak,182,91,9.5,4850,1036,732,1146,216,168,91,0.5,no,Sri Nagar Colony_Monday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Monday,morning_peak,238,104.5,20.25,3483,1055,776,786,243.5,181,133.5,0.43907563,no,Sri Nagar Colony_Monday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Saturday,afternoon,144,129,0.5,3451,774,616,667,153,119,15,0.895833333,no,Sri Nagar Colony_Saturday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Saturday,evening_peak,193,114,8.5,4379,928,649,987,199,145,79,0.590673575,no,Sri Nagar Colony_Saturday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Saturday,morning_peak,192,137.5,6,2234,792,651,594,200.5,161.5,54.5,0.716145833,no,Sri Nagar Colony_Saturday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Sunday,afternoon,122,92,1,3441,575,428,675,123,90,30,0.754098361,no,Sri Nagar Colony_Sunday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Sunday,evening_peak,112,62,8,3601,637,409,743,129,80,50,0.553571429,no,Sri Nagar Colony_Sunday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Sunday,morning_peak,102,74.5,2,1778,474,384,488.5,132.5,104,27.5,0.730392157,no,Sri Nagar Colony_Sunday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Thursday,afternoon,132,76,7,4745,701,381,882,131,73,56,0.575757576,no,Sri Nagar Colony_Thursday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Thursday,evening_peak,211,75,19.5,6680,1099,462,1607,208,85,136,0.355450237,no,Sri Nagar Colony_Thursday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Thursday,morning_peak,225,86,15.5,7466,1073,466,1847.5,270.5,108.5,139,0.382222222,no,Sri Nagar Colony_Thursday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Tuesday,afternoon,135,75,6.5,4723,743,407,1050,137,77,60,0.555555556,no,Sri Nagar Colony_Tuesday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Tuesday,evening_peak,224,73,14,6849,1389,534,1441,275,103,151,0.325892857,no,Sri Nagar Colony_Tuesday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Tuesday,morning_peak,285,82.5,26,6370,1505,497,1573.5,371.5,117,202.5,0.289473684,no,Sri Nagar Colony_Tuesday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Wednesday,afternoon,123,70,4.5,5096,696,375,981,129,78,53,0.569105691,no,Sri Nagar Colony_Wednesday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Wednesday,evening_peak,246,65,21.5,8009,1382,503,1758,266,95,181,0.264227642,no,Sri Nagar Colony_Wednesday,,
Hyderabad,Sri Nagar Colony,574013f14fdf4798208bba26,Wednesday,morning_peak,257.5,99.5,19.25,4505,1122,679,1100.5,303,173.5,158,0.386407767,no,Sri Nagar Colony_Wednesday,,
Hyderabad,Sri Ramnagar,574013f14fdf4798208bba26,Friday,afternoon,47,40,0,864,237,185,181,42,35,7,0.85106383,no,Sri Ramnagar_Friday,,
Hyderabad,Sri Ramnagar,574013f14fdf4798208bba26,Friday,evening_peak,71,32,4.5,1499,342,239,295,66,48,39,0.450704225,no,Sri Ramnagar_Friday,,
Hyderabad,Sri Ramnagar,574013f14fdf4798208bba26,Friday,morning_peak,118,25,9.25,2246,463,282,453,104,70.5,93,0.211864407,no,Sri Ramnagar_Friday,,
Hyderabad,Sri Ramnagar,574013f14fdf4798208bba26,Monday,afternoon,57,48,0.5,863,268,235,184,50,41,9,0.842105263,no,Sri Ramnagar_Monday,,
Hyderabad,Sri Ramnagar,574013f14fdf4798208bba26,Monday,evening_peak,53,37,2,1208,264,208,256,54,44,16,0.698113208,no,Sri Ramnagar_Monday,,
